university_name,faculty_name,program_name,program_id,receive_student_number,min_gpax,min_total_score,scores_criteria,link
มหาวิทยาลัยนเรศวร,คณะสาธารณสุขศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอาชีวอนามัยและความปลอดภัย,10200125112703A,25,3.0,0.0,"{'a_lv_64': 25, 'a_lv_65': 25, 'a_lv_66': 25, 'a_lv_82': 25}",https://www.admission.nu.ac.th/undergrad2.php
มหาวิทยาลัยนเรศวร,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ (หลักสูตรนานาชาติ),10200126610201E,40,2.5,0.0,"{'gpax': 20, 'tgat': 60, 'a_lv_62': 20}",https://www.admission.nu.ac.th/undergrad2.php
มหาวิทยาลัยนเรศวร,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการและพัฒนาทรัพยากรมนุษย์ระหว่างประเทศ (หลักสูตรนานาชาติ),10200126610401E,30,2.5,0.0,"{'gpax': 20, 'tgat': 60, 'a_lv_62': 20}",https://www.admission.nu.ac.th/undergrad2.php
มหาวิทยาลัยนเรศวร,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการการอีเวนต์ โรงแรมและการท่องเที่ยว (หลักสูตรนานาชาติ),10200126620101E,30,2.5,0.0,"{'gpax': 20, 'tgat': 60, 'a_lv_62': 20}",https://www.admission.nu.ac.th/undergrad2.php
มหาวิทยาลัยนเรศวร,วิทยาลัยนานาชาติ,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษเพื่อการสื่อสารธุรกิจ (หลักสูตรนานาชาติ),10200126900101E,40,0.0,0.0,"{'gpax': 20, 'tgat': 70, 'a_lv_82': 10}",https://www.admission.nu.ac.th/undergrad2.php
มหาวิทยาลัยนเรศวร,โลจิสติกส์และดิจิทัลซัพพลายเชน,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาโลจิสติกส์และดิจิทัลซัพพลายเชน,10200131210201A,50,2.5,0.0,"{'gpax': 10, 'tgat': 30, 'tpat3': 10, 'a_lv_61': 25, 'a_lv_63': 25}",https://www.admission.nu.ac.th/undergrad2.php
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ประวัติศาสตร์,10210101901401A,30,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาจีน,10210101901801A,5,0.0,0.0,"{'tgat': 60, 'a_lv_87': 40}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาไทย,10210101902001A,20,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาฝรั่งเศส,10210101902401A,60,0.0,0.0,"{'tgat': 80, 'a_lv_83': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาอังกฤษ,10210101902501A,25,0.0,0.0,"{'tgat': 60, 'a_lv_82': 40}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาอังกฤษเพื่อการสื่อสารนานาชาติ (หลักสูตรนานาชาติ),10210101902502E,5,0.0,0.0,"{'tgat': 80, 'tgat1': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาอังกฤษธุรกิจ,10210101902503A,10,0.0,0.0,"{'tgat': 40, 'tgat1': 10, 'a_lv_82': 50}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาและวัฒนธรรมอาเซียน (เขมร),10210101902601A,30,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาและวัฒนธรรมอาเซียน (ลาว),10210101902602A,30,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาและวัฒนธรรมอาเซียน (เวียดนาม),10210101902603A,25,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาตะวันออก (ภาษาญี่ปุ่น),10210101902801A,20,0.0,0.0,"{'tgat': 40, 'tgat1': 20, 'tgat2': 20, 'a_lv_85': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. ภาษาตะวันออก (ภาษาเกาหลี),10210101902802A,30,0.0,0.0,"{'tgat': 30, 'tgat1': 20, 'tgat2': 20, 'tgat3': 10, 'a_lv_86': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,วท.บ. ภูมิศาสตร์,10210101903001A,50,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. การสร้างสรรค์คอนเทนต์และนวัตกรรมสื่อดิจิทัล,10210101903801A,50,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. การพัฒนาชุมชนและสังคม,10210101904201A,20,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. คณิตศาสตร์,10210102210301A,30,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. เคมี,10210102210401A,60,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. จุลชีววิทยา,10210102210501A,20,0.0,0.0,"{'gpax': 25, 'gpa22': 25, 'gpa23': 25, 'gpa28': 25}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. นวัตกรรมทางชีวเคมี,10210102210601A,20,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. ชีววิทยา,10210102210701A,60,0.0,0.0,"{'tgat': 20, 'tpat3': 30, 'a_lv_66': 50}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. พันธุศาสตร์โมเลกุล,10210102210702A,10,0.0,0.0,"{'gpax': 25, 'gpa22': 25, 'gpa23': 25, 'gpa28': 25}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. พลังงานและการควบคุมระบบอัตโนมัติ,10210102211401A,20,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. ฟิสิกส์,10210102212701A,40,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. ฟิสิกส์ประยุกต์,10210102212702A,40,0.0,0.0,{'tgat': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. ฟิสิกส์ และ วท.ม ฟิสิกส์ (หลักสูตร 2 ปริญญา),10210102212703A,5,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. ฟิสิกส์ และ กศ.ม. หลักสูตรและการสอน (หลักสูตร 2 ปริญญา),10210102212704A,5,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,วท.บ. สถิติ,10210102213301A,20,0.0,0.0,{'gpax': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิทยาศาสตร์,กศ.บ. ฟิสิกส์,10210102701801A,40,0.0,0.0,"{'tgat': 35, 'tpat3': 35, 'tpat5': 30}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะวิศวกรรมศาสตร์,วศ.บ. วิศวกรรมศาสตร์,10210103300001A,400,0.0,0.0,"{'tgat': 5, 'tgat1': 10, 'tgat2': 5, 'tgat3': 5, 'tpat3': 25, 'a_lv_61': 10, 'a_lv_62': 10, 'a_lv_63': 20, 'a_lv_82': 10}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะพยาบาลศาสตร์,พย.บ. พยาบาลศาสตร์,10210104111701A,30,0.0,0.0,"{'tgat': 20, 'a_lv_61': 10, 'a_lv_64': 10, 'a_lv_65': 10, 'a_lv_66': 20, 'a_lv_81': 10, 'a_lv_82': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,วท.บ. วิทยาศาสตร์การกีฬา,10210105112001A,10,0.0,0.0,{'tgat': 100},http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,วท.บ. จิตวิทยา,10210105113101A,10,0.0,0.0,"{'tgat': 25, 'tgat1': 25, 'tgat2': 30, 'tgat3': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,กศ.บ. การศึกษาปฐมวัย,10210105700601A,27,0.0,0.0,"{'tgat': 30, 'tpat5': 20, 'a_lv_81': 30, 'a_lv_82': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,กศ.บ. คณิตศาสตร์,10210105700801A,12,0.0,0.0,"{'tgat': 30, 'tpat5': 35, 'a_lv_61': 35}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,กศ.บ. เทคโนโลยีการศึกษาและคอมพิวเตอร์ศึกษา,10210105701501A,30,0.0,0.0,"{'tgat': 20, 'tgat1': 20, 'tgat2': 20, 'tpat3': 20, 'tpat5': 20}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,กศ.บ. การศึกษา (ภาษาอังกฤษ),10210105702001A,22,0.0,0.0,"{'tgat': 15, 'tgat1': 30, 'tgat3': 15, 'tpat5': 15, 'a_lv_82': 25}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,กศ.บ. การศึกษา (ภาษาไทย),10210105702002A,18,0.0,0.0,"{'tgat': 60, 'tpat5': 40}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,กศ.บ. การศึกษา (สังคมศึกษา),10210105702701A,40,0.0,0.0,"{'tgat': 20, 'tgat1': 20, 'tgat2': 10, 'tpat5': 20, 'a_lv_70': 20, 'a_lv_82': 10}",http://admission.msu.ac.th
มหาวิทยาลัยมหาสารคาม,คณะศึกษาศาสตร์,กศ.บ. พลศึกษาและการกีฬา,10210105702801A,10,0.0,0.0,"{'tgat': 40, 'tpat5': 60}",http://admission.msu.ac.th
